text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
hard live 121 chat just 60p/min. choose your girl and relate live. call 09094646899 now! cheap chat uk's biggest live service. vu bcm1896wc1n3xx,spam,mendeley_balanced_10191,spam,0,0,1,general,hard live 121 chat just 60p/min. choose your girl and relate live. call 09094646899 now! cheap chat uk's biggest live service. vu bcm1896wc1n3xx,hard live 121 chat just 60p/min. choose your girl and relate live. call 09094646899 now! cheap chat uk's biggest live service. vu bcm1896wc1n3xx,
natalja (25/f) is inviting you to embody her friend. see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,smishing,mendeley_balanced_10191,smishing,1,0,1,other_smishing,natalja (25/f) is inviting you to embody her friend. see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,natalja (25/f) is inviting you to embody her friend. see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,
Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,ham,uci_sms_spam,ham,0,0,0,general,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,
hi isha fantastic offer for you flat  off on multiple items buy dresses  shrugs  shoes  more click httpjabongauf optout call ,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,hi isha fantastic offer for you flat  off on multiple items buy dresses  shrugs  shoes  more click httpjabongauf optout call ,hi isha fantastic offer for you flat off on multiple items buy dresses shrugs shoes more click httpjabongauf optout call,
flat  off on ladies handbags  footwear and accessories at foot locker  poonam chamber  chaoni,spam,super_sms_dataset,spam,0,0,0,general,flat  off on ladies handbags  footwear and accessories at foot locker  poonam chamber  chaoni,flat off on ladies handbags footwear and accessories at foot locker poonam chamber chaoni,
indigo my e world goes mobile download by clicking httpbitlymyeworld and typing your indigo email id  password this app is available on ios  android only,spam,super_sms_dataset,spam,0,0,0,general,indigo my e world goes mobile download by clicking httpbitlymyeworld and typing your indigo email id  password this app is available on ios  android only,indigo my e world goes mobile download by clicking httpbitlymyeworld and typing your indigo email id password this app is available on ios android only,
Dear valued Netflix user. The monthly automatic payment failed. To avoid services suspension and restore acces join us at: netflixhelpsupport.lpages.co/support 6:25 AM,smishing,combined_labeled_dataset,smishing,0,0,0,bank_payment,Dear valued Netflix user. The monthly automatic payment failed. To avoid services suspension and restore acces join us at: netflixhelpsupport.lpages.co/support 6:25 AM,Dear valued Netflix user. The monthly automatic payment failed. To avoid services suspension and restore acces join us at: netflixhelpsupport.lpages.co/support 6:25 AM,
Hmm nope I wasnt informed. You wanna try asking yewliang?,ham,super_sms_dataset,ham,0,0,0,general,Hmm nope I wasnt informed. You wanna try asking yewliang?,Hmm nope I wasnt informed. You wanna try asking yewliang?,
ur mobile number advance 2crores 35lakh rupees in chevrolet motors grant 2015 for claim send name phone number address age to�email:chevmotorlondon@hotmail.com,smishing,mendeley_balanced_10191,smishing,0,1,0,reward_prize,ur mobile number advance 2crores 35lakh rupees in chevrolet motors grant 2015 for claim send name phone number address age to�email:chevmotorlondon@hotmail.com,ur mobile number advance 2crores 35lakh rupees in chevrolet motors grant 2015 for claim send name phone number address age to�email:chevmotorlondon@hotmail.com,
Still otside le..u come 2morrow maga..,ham,super_sms_dataset,ham,0,0,0,general,Still otside le..u come 2morrow maga..,Still otside le..u come 2morrow maga..,
Pls  kindly submit questions  marking schemes and exam scripts 4 2011/12  2012/13  and 2013/14 of courses taught on or be4 monday. 4 CPN accreditatn of 25th.tnx                ,ham,exais_sms_spam,HAM,0,0,1,general,Pls  kindly submit questions  marking schemes and exam scripts 4 2011/12  2012/13  and 2013/14 of courses taught on or be4 monday. 4 CPN accreditatn of 25th.tnx                ,Pls kindly submit questions marking schemes and exam scripts 4 2011/12 2012/13 and 2013/14 of courses taught on or be4 monday. 4 CPN accreditatn of 25th.tnx,
Your Acct 304XXXX489 Has Been Debited with NGN3 000.00 On 23-APR-2014 15:07:46 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1 167.30CR                  ,ham,exais_sms_spam,HAM,0,0,1,general,Your Acct 304XXXX489 Has Been Debited with NGN3 000.00 On 23-APR-2014 15:07:46 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1 167.30CR                  ,Your Acct 304XXXX489 Has Been Debited with NGN3 000.00 On 23-APR-2014 15:07:46 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1 167.30CR,
Ticket Registered Dear Customer TECH_VISIT request of your office_study_table have be register with Jeeves Ticket ID 8F8-27013FLPKRT XXXXXXX expect completion by XX Jun XXXX We will communicate the engineer detail shortly,spam,super_sms_dataset,spam,0,0,0,general,Ticket Registered Dear Customer TECH_VISIT request of your office_study_table have be register with Jeeves Ticket ID 8F8-27013FLPKRT XXXXXXX expect completion by XX Jun XXXX We will communicate the engineer detail shortly,Ticket Registered Dear Customer TECH_VISIT request of your office_study_table have be register with Jeeves Ticket ID 8F8-27013FLPKRT XXXXXXX expect completion by XX Jun XXXX We will communicate the engineer detail shortly,
Okie�that�s nice�,ham,mendeley_5971,ham,0,0,0,general,Okie�that�s nice�,Okie�that�s nice�,
bueno offers flat rs  off on all orders from rs   above on app download app httponelinktodzry  order now use code app,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,bueno offers flat rs  off on all orders from rs   above on app download app httponelinktodzry  order now use code app,bueno offers flat rs off on all orders from rs above on app download app httponelinktodzry order now use code app,
	Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,smishing,combined_labeled_dataset,smishing,0,0,1,other_smishing,	Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,
" Ttys, take care! ??",ham,super_sms_dataset,ham,0,0,0,general," Ttys, take care! ??","Ttys, take care! ??",
hi sunil  you can now use new justdial app to search  shop  order online you get free ticket for latest superhit movie at pvr if you download  regist,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,hi sunil  you can now use new justdial app to search  shop  order online you get free ticket for latest superhit movie at pvr if you download  regist,hi sunil you can now use new justdial app to search shop order online you get free ticket for latest superhit movie at pvr if you download regist,
tata sky offer for you recharge with rs   get rs  balance or recharge with rs  or more  get rs  bonus bonus credit in hrs offer till may,smishing,combined_labeled_dataset,smishing,0,0,0,bank_payment,tata sky offer for you recharge with rs   get rs  balance or recharge with rs  or more  get rs  bonus bonus credit in hrs offer till may,tata sky offer for you recharge with rs get rs balance or recharge with rs or more get rs bonus bonus credit in hrs offer till may,
Acct: ******2491Amt: NGN1 000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9067007607Avail Bal: NGN1 787.13                  ,ham,exais_sms_spam,HAM,0,0,1,general,Acct: ******2491Amt: NGN1 000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9067007607Avail Bal: NGN1 787.13                  ,Acct: ******2491Amt: NGN1 000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB Ogun OGNG STAN9067007607Avail Bal: NGN1 787.13,
once in a lifetime offer dial  to activate local  std calls at pmin for  days rs  to be deducted from balance,smishing,combined_labeled_dataset,smishing,0,0,0,bank_payment,once in a lifetime offer dial  to activate local  std calls at pmin for  days rs  to be deducted from balance,once in a lifetime offer dial to activate local std calls at pmin for days rs to be deducted from balance,
"make your career recession proof with 1 year executive master program in information security, get characterise for 1,88,000* jobs. sms or call ms @9717470558",spam,mendeley_balanced_10191,spam,0,0,1,general,"make your career recession proof with 1 year executive master program in information security, get characterise for 1,88,000* jobs. sms or call ms @9717470558","make your career recession proof with 1 year executive master program in information security, get characterise for 1,88,000* jobs. sms or call ms @9717470558",
Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 09/Aug/2014                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 09/Aug/2014                    ,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 09/Aug/2014,
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,ham,uci_sms_spam,ham,0,0,0,general,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,NEFT Transaction with reference number &lt;#&gt; for Rs. &lt;DECIMAL&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;TIME&gt; : &lt;#&gt;,
Hee no need. Faster bao bao me,ham,super_sms_dataset,ham,0,0,0,general,Hee no need. Faster bao bao me,Hee no need. Faster bao bao me,
apply for online sarkari pariksha coaching website and earn rs  cash back offer from csc spv for first  vles and special offer only for women vles rs  cash back   call   for help,spam,super_sms_dataset,spam,0,0,0,general,apply for online sarkari pariksha coaching website and earn rs  cash back offer from csc spv for first  vles and special offer only for women vles rs  cash back   call   for help,apply for online sarkari pariksha coaching website and earn rs cash back offer from csc spv for first vles and special offer only for women vles rs cash back call for help,
Stay Safe.Pay Safe Tap to Pay upto Rs.5000 use HDFCBank MasterCard CreditCards earn 5X Reward Points on X transaction hdfcbk.io/D89BNOK7YX2u There For You T C,spam,super_sms_dataset,spam,0,0,0,general,Stay Safe.Pay Safe Tap to Pay upto Rs.5000 use HDFCBank MasterCard CreditCards earn 5X Reward Points on X transaction hdfcbk.io/D89BNOK7YX2u There For You T C,Stay Safe.Pay Safe Tap to Pay upto Rs.5000 use HDFCBank MasterCard CreditCards earn 5X Reward Points on X transaction hdfcbk.io/D89BNOK7YX2u There For You T C,
"Turns out my friends are staying for the whole show and won't be back til ~ <#> , so feel free to go ahead and smoke that $ <#>  worth",ham,super_sms_dataset,ham,0,0,0,general,"Turns out my friends are staying for the whole show and won't be back til ~ <#> , so feel free to go ahead and smoke that $ <#>  worth","Turns out my friends are staying for the whole show and won't be back til ~ <#> , so feel free to go ahead and smoke that $ <#> worth",
"Ic...U wan i can lend u e book to read lor... Haha, newsweek oso nice wat...",ham,super_sms_dataset,ham,0,0,0,general,"Ic...U wan i can lend u e book to read lor... Haha, newsweek oso nice wat...","Ic...U wan i can lend u e book to read lor... Haha, newsweek oso nice wat...",
"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",ham,uci_sms_spam,ham,0,0,0,general,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho","Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",
Elijah kayode Otalor 0907IT01762                     ,ham,exais_sms_spam,HAM,0,0,0,general,Elijah kayode Otalor 0907IT01762                     ,Elijah kayode Otalor 0907IT01762,
this festive season get more offers  gift more joy with axis bank cards get  off at bebe  guess  westside  landmark and more tc at axisbankcomfestive,spam,super_sms_dataset,spam,0,0,0,general,this festive season get more offers  gift more joy with axis bank cards get  off at bebe  guess  westside  landmark and more tc at axisbankcomfestive,this festive season get more offers gift more joy with axis bank cards get off at bebe guess westside landmark and more tc at axisbankcomfestive,
Reduce Your Stress.Anxiety/Stress Can Temporarily Increase Blood Pressure.More Tips on How to Control High Blood Pressure.Txt Bp to 35240. Cost N100 /30 days    and Get Fast Response.Send DR to 53665 to start                 ,spam,exais_sms_spam,SPAM,0,0,0,general,Reduce Your Stress.Anxiety/Stress Can Temporarily Increase Blood Pressure.More Tips on How to Control High Blood Pressure.Txt Bp to 35240. Cost N100 /30 days    and Get Fast Response.Send DR to 53665 to start                 ,Reduce Your Stress.Anxiety/Stress Can Temporarily Increase Blood Pressure.More Tips on How to Control High Blood Pressure.Txt Bp to 35240. Cost N100 /30 days and Get Fast Response.Send DR to 53665 to start,
Enjoy Chaz B (host  Sharing Life's Issues) on ?He Saves? callertunezSend 046366 to 4100. N50/month                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Enjoy Chaz B (host  Sharing Life's Issues) on ?He Saves? callertunezSend 046366 to 4100. N50/month                    ,Enjoy Chaz B (host Sharing Life's Issues) on ?He Saves? callertunezSend 046366 to 4100. N50/month,
"I didn't get the call. Yes, I'm almost there actually",ham,super_sms_dataset,ham,0,0,0,general,"I didn't get the call. Yes, I'm almost there actually","I didn't get the call. Yes, I'm almost there actually",
Wat time u want me to come over?,ham,super_sms_dataset,ham,0,0,0,general,Wat time u want me to come over?,Wat time u want me to come over?,
"Haha I just got your msg what the! Fell asleep on the table! Haha shein ws's exchange, but do far only turned up for one meeting! Okay (:check later? Dunno why my thumb hurts!",ham,super_sms_dataset,ham,0,0,0,general,"Haha I just got your msg what the! Fell asleep on the table! Haha shein ws's exchange, but do far only turned up for one meeting! Okay (:check later? Dunno why my thumb hurts!","Haha I just got your msg what the! Fell asleep on the table! Haha shein ws's exchange, but do far only turned up for one meeting! Okay (:check later? Dunno why my thumb hurts!",
symphony diet litre tower air cooler with ice chamber  wheels   only to order call   get extra rs  off code  hurry,spam,super_sms_dataset,spam,0,0,0,general,symphony diet litre tower air cooler with ice chamber  wheels   only to order call   get extra rs  off code  hurry,symphony diet litre tower air cooler with ice chamber wheels only to order call get extra rs off code hurry,
"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 6299257179 to claim",smishing,mendeley_5971,Smishing,0,0,1,reward_prize,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 6299257179 to claim","Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 6299257179 to claim",
Dear customer your Electricty power will be disconnect Tonight at 9:30 from electricty officer your previous month bill be not update Please immedately contact with electricty officer XXXXXXXXXX Thanks,spam,super_sms_dataset,spam,0,0,0,general,Dear customer your Electricty power will be disconnect Tonight at 9:30 from electricty officer your previous month bill be not update Please immedately contact with electricty officer XXXXXXXXXX Thanks,Dear customer your Electricty power will be disconnect Tonight at 9:30 from electricty officer your previous month bill be not update Please immedately contact with electricty officer XXXXXXXXXX Thanks,
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or Ã¥Â£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",smishing,combined_labeled_dataset,smishing,0,0,1,other_smishing,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or Ã¥Â£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR","Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or Ã¥Â£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",
Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,ham,uci_sms_spam,ham,0,0,0,general,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,
Huh really?? :/ I thought you used LAN?,ham,super_sms_dataset,ham,0,0,0,general,Huh really?? :/ I thought you used LAN?,Huh really?? :/ I thought you used LAN?,
Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,ham,mendeley_balanced_10191,ham,1,1,0,general,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,
Haha ooo whatcha doing? Will we be late?,ham,super_sms_dataset,ham,0,0,0,general,Haha ooo whatcha doing? Will we be late?,Haha ooo whatcha doing? Will we be late?,
dear customer your pyatm wallet ingest been book and apply your amount please complete your kyc contact customer care 8927307655,smishing,mendeley_balanced_10191,smishing,0,0,1,other_smishing,dear customer your pyatm wallet ingest been book and apply your amount please complete your kyc contact customer care 8927307655,dear customer your pyatm wallet ingest been book and apply your amount please complete your kyc contact customer care 8927307655,
Good morning friends. Please be informed that there will be a meeting of volunteers towards SOCTECH 2015 on Monday 26th Oct by 10am at the IWFI office on  Kosoko Str                 ,ham,exais_sms_spam,HAM,0,0,0,general,Good morning friends. Please be informed that there will be a meeting of volunteers towards SOCTECH 2015 on Monday 26th Oct by 10am at the IWFI office on  Kosoko Str                 ,Good morning friends. Please be informed that there will be a meeting of volunteers towards SOCTECH 2015 on Monday 26th Oct by 10am at the IWFI office on Kosoko Str,
buy  get  free buy  get  free buy  get  free hottest new trends  gorgeous trending styles shop now on limeroad app mdealcotntimzcma,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,buy  get  free buy  get  free buy  get  free hottest new trends  gorgeous trending styles shop now on limeroad app mdealcotntimzcma,buy get free buy get free buy get free hottest new trends gorgeous trending styles shop now on limeroad app mdealcotntimzcma,
Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,ham,uci_sms_spam,ham,0,0,0,general,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,
dear member   this summer we have planned full of programmes  activities in our club kindly visit our website wwwrajpathclubcom or download our mobile app for details   for iphone httpgooglqfhf  for android phone httpsgoogleegnr,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,dear member   this summer we have planned full of programmes  activities in our club kindly visit our website wwwrajpathclubcom or download our mobile app for details   for iphone httpgooglqfhf  for android phone httpsgoogleegnr,dear member this summer we have planned full of programmes activities in our club kindly visit our website wwwrajpathclubcom or download our mobile app for details for iphone httpgooglqfhf for android phone httpsgoogleegnr,
RMO CIMB BANK RM 137.73 be charge to your Debit Card on XX-XX-XX at WWW.MATCH.COM/B Pls call the no at the back of your card for any enquiry,spam,super_sms_dataset,spam,1,0,0,general,RMO CIMB BANK RM 137.73 be charge to your Debit Card on XX-XX-XX at WWW.MATCH.COM/B Pls call the no at the back of your card for any enquiry,RMO CIMB BANK RM 137.73 be charge to your Debit Card on XX-XX-XX at WWW.MATCH.COM/B Pls call the no at the back of your card for any enquiry,
colorplus presents the new wrinkle free shirts in the finest  premium cotton  in a wide range of fresh colors  designs  styles shop nowexclusive colorplus stores,spam,super_sms_dataset,spam,0,0,0,general,colorplus presents the new wrinkle free shirts in the finest  premium cotton  in a wide range of fresh colors  designs  styles shop nowexclusive colorplus stores,colorplus presents the new wrinkle free shirts in the finest premium cotton in a wide range of fresh colors designs styles shop nowexclusive colorplus stores,
"Dear Customer, HBL Credit and Debit Card transactions conducted in Pakistani Rupee at online / international merchants which are settled by the merchants in a foreign currency will be subject to market currency conversion rates as well as foreign transaction charges as per the SOBC bit.ly/3OOWuXo",spam,super_sms_dataset,spam,1,0,0,general,"Dear Customer, HBL Credit and Debit Card transactions conducted in Pakistani Rupee at online / international merchants which are settled by the merchants in a foreign currency will be subject to market currency conversion rates as well as foreign transaction charges as per the SOBC bit.ly/3OOWuXo","Dear Customer, HBL Credit and Debit Card transactions conducted in Pakistani Rupee at online / international merchants which are settled by the merchants in a foreign currency will be subject to market currency conversion rates as well as foreign transaction charges as per the SOBC bit.ly/3OOWuXo",
you have been randomly selected for a bestbuy gift. bring your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck,smishing,mendeley_balanced_10191,smishing,1,1,0,reward_prize,you have been randomly selected for a bestbuy gift. bring your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck,you have been randomly selected for a bestbuy gift. bring your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck,
Darling im on train le  kisses!!!,ham,super_sms_dataset,ham,0,0,0,general,Darling im on train le  kisses!!!,Darling im on train le kisses!!!,
Dear Customer your SBI YONO Account will be block today Please Update Your PAN CARD http://rb.gy/irfymd,smishing,combined_labeled_dataset,smishing,1,0,0,bank_payment,Dear Customer your SBI YONO Account will be block today Please Update Your PAN CARD http://rb.gy/irfymd,Dear Customer your SBI YONO Account will be block today Please Update Your PAN CARD http://rb.gy/irfymd,
urgent! your mobile number experience constitute awarded with a £2000 prize guaranteed. call 09061790321 from land line. claim 3030. valid 12hrs only 150ppm,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,urgent! your mobile number experience constitute awarded with a £2000 prize guaranteed. call 09061790321 from land line. claim 3030. valid 12hrs only 150ppm,urgent! your mobile number experience constitute awarded with a £2000 prize guaranteed. call 09061790321 from land line. claim 3030. valid 12hrs only 150ppm,
Woo later I come find you all eh.,ham,super_sms_dataset,ham,0,0,0,general,Woo later I come find you all eh.,Woo later I come find you all eh.,
NHS You 've be near someone with the Omicron Variant Apply for a Test Kit today http://urgent-test kit.com,smishing,combined_labeled_dataset,smishing,1,0,0,government_tax,NHS You 've be near someone with the Omicron Variant Apply for a Test Kit today http://urgent-test kit.com,NHS You 've be near someone with the Omicron Variant Apply for a Test Kit today http://urgent-test kit.com,
Win a Mercedes-Benz & assured gifts by subscribing to the Forbes India special offer. SMS Forbes to 51818 NOW. T&C Apply ,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,Win a Mercedes-Benz & assured gifts by subscribing to the Forbes India special offer. SMS Forbes to 51818 NOW. T&C Apply ,Win a Mercedes-Benz & assured gifts by subscribing to the Forbes India special offer. SMS Forbes to 51818 NOW. T&C Apply,
it was just a clarification even i wont jump into any relationship without knowing a personso i just wanted to know u moreand then would hav proposed obviously if love was possible this i had already saidthat this is not a proposalcheck msg,spam,super_sms_dataset,spam,0,0,0,general,it was just a clarification even i wont jump into any relationship without knowing a personso i just wanted to know u moreand then would hav proposed obviously if love was possible this i had already saidthat this is not a proposalcheck msg,it was just a clarification even i wont jump into any relationship without knowing a personso i just wanted to know u moreand then would hav proposed obviously if love was possible this i had already saidthat this is not a proposalcheck msg,
Y'ello! You have 500.00MB in your SME shared data bundle  it expires on 29/Sep/2014 12:00. Thank you                   ,spam,exais_sms_spam,SPAM,0,0,0,general,Y'ello! You have 500.00MB in your SME shared data bundle  it expires on 29/Sep/2014 12:00. Thank you                   ,Y'ello! You have 500.00MB in your SME shared data bundle it expires on 29/Sep/2014 12:00. Thank you,
GoJ update Social distancing be now advise for everyone Limit unnecessary contact with people outside your household unless essential Gov.je/ coronavirus,spam,super_sms_dataset,spam,0,0,0,general,GoJ update Social distancing be now advise for everyone Limit unnecessary contact with people outside your household unless essential Gov.je/ coronavirus,GoJ update Social distancing be now advise for everyone Limit unnecessary contact with people outside your household unless essential Gov.je/ coronavirus,
Y'ello! Your data balance is 0.52MB  Expires: 10/Aug/2014 17:59. Your subscription will be auto renewed and all unused data rolled over after renewal.                   ,spam,exais_sms_spam,SPAM,0,0,0,general,Y'ello! Your data balance is 0.52MB  Expires: 10/Aug/2014 17:59. Your subscription will be auto renewed and all unused data rolled over after renewal.                   ,Y'ello! Your data balance is 0.52MB Expires: 10/Aug/2014 17:59. Your subscription will be auto renewed and all unused data rolled over after renewal.,
thank you for participating in closeup talktime offer and winning tt of  minsto use the tt and talk to a friend  give a missed call to tnc apply,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,thank you for participating in closeup talktime offer and winning tt of  minsto use the tt and talk to a friend  give a missed call to tnc apply,thank you for participating in closeup talktime offer and winning tt of minsto use the tt and talk to a friend give a missed call to tnc apply,
Click here https://mobucks.vodacom.co.za/a/pnp to see PnP Mulbarton 's weekly Massive Savings Valid until X May open 8AM-5PM.Drive Thru Available.SMS STOP XXXXX,spam,super_sms_dataset,spam,1,0,0,general,Click here https://mobucks.vodacom.co.za/a/pnp to see PnP Mulbarton 's weekly Massive Savings Valid until X May open 8AM-5PM.Drive Thru Available.SMS STOP XXXXX,Click here https://mobucks.vodacom.co.za/a/pnp to see PnP Mulbarton 's weekly Massive Savings Valid until X May open 8AM-5PM.Drive Thru Available.SMS STOP XXXXX,
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.tax-helping.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 1:55 PM",smishing,combined_labeled_dataset,smishing,1,0,0,government_tax,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.tax-helping.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 1:55 PM","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.tax-helping.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 1:55 PM",
 order delivered we have now delivered your gift studio electric lunch box we hope you are happy with the product download invoice and manage your ,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize, order delivered we have now delivered your gift studio electric lunch box we hope you are happy with the product download invoice and manage your ,order delivered we have now delivered your gift studio electric lunch box we hope you are happy with the product download invoice and manage your,
Ref: 448423310    24/08 21:29:15    Bonus: Dial*559*1#    Amt: N1 000.00    Prev bal: N223.89    Bal: N1 223.89    Visit: http://vtm.mtnonline.com/  From: OneCard Nigeria                  ,spam,exais_sms_spam,SPAM,1,0,1,general,Ref: 448423310    24/08 21:29:15    Bonus: Dial*559*1#    Amt: N1 000.00    Prev bal: N223.89    Bal: N1 223.89    Visit: http://vtm.mtnonline.com/  From: OneCard Nigeria                  ,Ref: 448423310 24/08 21:29:15 Bonus: Dial*559*1# Amt: N1 000.00 Prev bal: N223.89 Bal: N1 223.89 Visit: http://vtm.mtnonline.com/ From: OneCard Nigeria,
Not bad. Going quite well. Hurts a lot?,ham,super_sms_dataset,ham,0,0,0,general,Not bad. Going quite well. Hurts a lot?,Not bad. Going quite well. Hurts a lot?,
"Sir, I need Velusamy sir's date of birth and company bank facilities details.",ham,uci_sms_spam,ham,0,0,0,general,"Sir, I need Velusamy sir's date of birth and company bank facilities details.","Sir, I need Velusamy sir's date of birth and company bank facilities details.",
Yup i thk cine is better cos no need 2 go down 2 plaza mah.,ham,super_sms_dataset,ham,0,0,0,general,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,
Dear Customer your ATM card Has Been Blocked By State Bank Due To Non-Verification Yet If you Want To Keep r Using Your ATM CARD Contact Us XXXX-XXXXXXX Dear Customer your ATM card Has Been Blocked By State Bank Due To Non-Verification Yet If you Want To Keep t Using Your ATM CARD Contact Us XXXX-XXXXXXX,spam,super_sms_dataset,spam,0,0,0,general,Dear Customer your ATM card Has Been Blocked By State Bank Due To Non-Verification Yet If you Want To Keep r Using Your ATM CARD Contact Us XXXX-XXXXXXX Dear Customer your ATM card Has Been Blocked By State Bank Due To Non-Verification Yet If you Want To Keep t Using Your ATM CARD Contact Us XXXX-XXXXXXX,Dear Customer your ATM card Has Been Blocked By State Bank Due To Non-Verification Yet If you Want To Keep r Using Your ATM CARD Contact Us XXXX-XXXXXXX Dear Customer your ATM card Has Been Blocked By State Bank Due To Non-Verification Yet If you Want To Keep t Using Your ATM CARD Contact Us XXXX-XXXXXXX,
"Hi Sis, happy weekend ahead.  Just wondering, do you know theconfirmed time when your guys are planning to go to the house?   Needto confirm with the designer whether ok.  Thanks!",ham,super_sms_dataset,ham,0,0,0,general,"Hi Sis, happy weekend ahead.  Just wondering, do you know theconfirmed time when your guys are planning to go to the house?   Needto confirm with the designer whether ok.  Thanks!","Hi Sis, happy weekend ahead. Just wondering, do you know theconfirmed time when your guys are planning to go to the house? Needto confirm with the designer whether ok. Thanks!",
